Borough,Census Tract,Population
Bronx,37600,2148
Bronx,37800,3048
Bronx,37900,5093
Bronx,38000,4585
Bronx,38100,6382
Bronx,38200,2596
Bronx,38301,4797
Bronx,38302,6106
Bronx,38500,4758
Bronx,38600,7409
Bronx,38700,3216
Bronx,38800,2606
Bronx,38900,5325
Bronx,39000,2975
Bronx,39100,6992
Bronx,39200,1781
Bronx,39300,8143
Bronx,39400,4573
Bronx,39500,4146
Bronx,39600,3756
Bronx,39700,3702
Bronx,39800,3090
Bronx,39901,5228
Bronx,39902,5279
Bronx,40100,4593
Bronx,40302,4386
Bronx,40303,4478
Bronx,40304,3794
Bronx,40400,3016
Bronx,40501,4397
Bronx,40502,6863
Bronx,40600,3490
Bronx,40701,3347
Bronx,40702,6652
Bronx,40800,4263
Bronx,40900,3637
Bronx,41100,2931
Bronx,41300,7384
Bronx,41400,5027
Bronx,41500,5461
Bronx,41800,3598
Bronx,41900,6734
Bronx,42000,3850
Bronx,42100,5922
Bronx,42200,3086
Bronx,42300,4100
Bronx,42400,2481
Bronx,42500,6793
Bronx,42600,6387
Bronx,42800,2173
Bronx,42901,3420
Bronx,42902,3845
Bronx,43000,2898
Bronx,43100,9680
Bronx,43400,3592
Bronx,43500,39
Bronx,43600,2032
Bronx,44200,3555
Bronx,44400,3878
Bronx,44800,2026
Bronx,44901,1818
Bronx,44902,1949
Bronx,45101,1656
Bronx,45102,1894
Bronx,45600,2896
Bronx,45800,6123
Bronx,46000,2741
Bronx,46201,26588
Bronx,46202,8277
Bronx,48400,3598
Bronx,50400,39
Bronx,51600,4362
Brooklyn,100,4338
Brooklyn,200,1470
Brooklyn,301,4259
Brooklyn,501,4247
Brooklyn,502,2512
Brooklyn,700,3359
Brooklyn,900,4172
Brooklyn,1100,84
Brooklyn,1300,2275
Brooklyn,1500,3521
Brooklyn,1800,2105
Brooklyn,2000,1672
Brooklyn,2100,3604
Brooklyn,2200,4613
Brooklyn,2300,4247
Brooklyn,2901,3218
Brooklyn,3000,1730
Brooklyn,3100,2472
Brooklyn,3300,2327
Brooklyn,3400,3047
Brooklyn,3500,1554
Brooklyn,3600,3804
Brooklyn,3700,390
Brooklyn,3800,1498
Brooklyn,3900,2229
Brooklyn,4100,3598
Brooklyn,4300,3008
Brooklyn,4400,2359
Brooklyn,4500,3325
Brooklyn,4600,1199
Brooklyn,4700,1445
Brooklyn,4900,2516
Brooklyn,5000,2276
Brooklyn,5100,2171
Brooklyn,5201,1829
Brooklyn,5202,2481
Brooklyn,5300,1888
Brooklyn,5400,3139
Brooklyn,5601,2505
Brooklyn,5602,1586
Brooklyn,5800,3152
Brooklyn,5900,1384
Brooklyn,6000,2826
Brooklyn,6200,2853
Brooklyn,6300,1892
Brooklyn,6400,3478
Brooklyn,6500,5191
Brooklyn,6600,3663
Brooklyn,6700,3301
Brooklyn,6800,4870
Brooklyn,6900,3537
Brooklyn,7000,2344
Brooklyn,7100,4495
Brooklyn,7200,1946
Brooklyn,7400,5451
Brooklyn,7500,4383
Brooklyn,7600,4412
Brooklyn,7700,3901
Brooklyn,7800,5068
Brooklyn,8000,4169
Brooklyn,8200,4141
Brooklyn,8400,3299
Brooklyn,8500,6956
Brooklyn,8600,0
Brooklyn,8800,3207
Brooklyn,9000,2994
Brooklyn,9200,5388
Brooklyn,9400,5805
Brooklyn,9600,6126
Brooklyn,9800,7024
Brooklyn,10000,6737
Brooklyn,10100,4093
Brooklyn,10200,5622
Brooklyn,10400,5908
Brooklyn,10600,5851
Brooklyn,10800,5280
Brooklyn,11000,2441
Brooklyn,11200,6436
Brooklyn,11400,3976
Brooklyn,11600,4816
Brooklyn,11700,2364
Brooklyn,11800,2253
Brooklyn,11900,1530
Brooklyn,12000,1268
Brooklyn,12100,1619
Brooklyn,12200,5339
Brooklyn,12600,2652
Brooklyn,12700,3507
Brooklyn,12801,2117
Brooklyn,12901,2159
Brooklyn,12902,1964
Brooklyn,13000,4792
Brooklyn,13100,3828
Brooklyn,13200,2239
Brooklyn,13300,3730
Brooklyn,13400,3907
Brooklyn,13500,3596
Brooklyn,13600,3927
Brooklyn,13700,3057
Brooklyn,13800,3168
Brooklyn,13900,3481
Brooklyn,14000,1826
Brooklyn,14100,3017
Brooklyn,14200,3223
Brooklyn,14300,3487
Brooklyn,14500,4179
Brooklyn,14700,2084
Brooklyn,14800,1209
Brooklyn,14900,4976
Brooklyn,15000,1574
Brooklyn,15100,3578
Brooklyn,15200,2309
Brooklyn,15300,3041
Brooklyn,15400,0
Brooklyn,15500,3272
Brooklyn,15700,4135
Brooklyn,15900,5036
Brooklyn,16000,4217
Brooklyn,16100,3075
Brooklyn,16200,2082
Brooklyn,16300,2991
Brooklyn,16400,764
Brooklyn,16500,5141
Brooklyn,16600,2059
Brooklyn,16700,4638
Brooklyn,16800,1510
Brooklyn,16900,4497
Brooklyn,17000,3254
Brooklyn,17100,3749
Brooklyn,17200,2931
Brooklyn,17400,1793
Brooklyn,17500,5
Brooklyn,17600,2295
Brooklyn,17700,0
Brooklyn,17800,2898
Brooklyn,17900,3624
Brooklyn,18000,3193
Brooklyn,18100,3936
Brooklyn,18200,3163
Brooklyn,18300,2500
Brooklyn,18400,2002
Brooklyn,18501,3827
Brooklyn,18600,2124
Brooklyn,18700,1411
Brooklyn,18800,2640
Brooklyn,19000,4782
Brooklyn,19100,2332
Brooklyn,19200,2772
Brooklyn,19300,5628
Brooklyn,19400,3305
Brooklyn,19500,3366
Brooklyn,19600,4353
Brooklyn,19700,3313
Brooklyn,19800,1702
Brooklyn,19900,2929
Brooklyn,20000,2265
Brooklyn,20100,3421
Brooklyn,20200,1874
Brooklyn,20300,1697
Brooklyn,20400,1708
Brooklyn,20500,2469
Brooklyn,20600,2220
Brooklyn,20700,4310
Brooklyn,20800,3048
Brooklyn,21000,3968
Brooklyn,21100,1210
Brooklyn,21200,4643
Brooklyn,21300,4205
Brooklyn,21400,2152
Brooklyn,21500,5307
Brooklyn,21600,4015
Brooklyn,21700,3597
Brooklyn,21800,3761
Brooklyn,21900,3595
Brooklyn,22000,4939
Brooklyn,22100,3609
Brooklyn,22200,4693
Brooklyn,22400,5486
Brooklyn,22600,2516
Brooklyn,22700,3454
Brooklyn,22800,3306
Brooklyn,22900,3395
Brooklyn,23000,4515
Brooklyn,23100,3025
Brooklyn,23200,5699
Brooklyn,23300,5061
Brooklyn,23400,5059
Brooklyn,23500,3928
Brooklyn,23600,5600
Brooklyn,23800,4590
Brooklyn,24000,4693
Brooklyn,24100,2229
Brooklyn,24200,2984
Brooklyn,24300,3786
Brooklyn,24400,3238
Brooklyn,24500,3946
Brooklyn,24600,3256
Brooklyn,24700,2316
Brooklyn,24800,2698
Brooklyn,24900,3823
Brooklyn,25000,1722
Brooklyn,25100,3816
Brooklyn,25200,4786
Brooklyn,25300,2754
Brooklyn,25400,3500
Brooklyn,25500,5102
Brooklyn,25600,3058
Brooklyn,25700,2131
Brooklyn,25800,4597
Brooklyn,25901,2010
Brooklyn,25902,3419
Brooklyn,26000,3649
Brooklyn,26100,4917
Brooklyn,26200,2374
Brooklyn,26300,1868
Brooklyn,26400,4592
Brooklyn,26500,3838
Brooklyn,26600,3733
Brooklyn,26700,3920
Brooklyn,26800,4188
Brooklyn,26900,2770
Brooklyn,27000,2449
Brooklyn,27100,2471
Brooklyn,27200,3480
Brooklyn,27300,2813
Brooklyn,27400,3028
Brooklyn,27500,4180
Brooklyn,27600,3694
Brooklyn,27700,3945
Brooklyn,27800,3220
Brooklyn,27900,3674
Brooklyn,28000,1761
Brooklyn,28100,4193
Brooklyn,28200,2943
Brooklyn,28300,4097
Brooklyn,28400,4003
Brooklyn,28501,428
Brooklyn,28502,2802
Brooklyn,28600,4814
Brooklyn,28700,2991
Brooklyn,28800,3458
Brooklyn,28900,3538
Brooklyn,29000,3920
Brooklyn,29100,3101
Brooklyn,29200,2539
Brooklyn,29300,3106
Brooklyn,29400,2321
Brooklyn,29500,3425
Brooklyn,29600,5546
Brooklyn,29700,3344
Brooklyn,29800,3717
Brooklyn,29900,2579
Brooklyn,30000,4120
Brooklyn,30100,2750
Brooklyn,30200,4214
Brooklyn,30300,4458
Brooklyn,30400,4281
Brooklyn,30500,5549
Brooklyn,30600,2005
Brooklyn,30700,4544
Brooklyn,30800,1949
Brooklyn,30900,1754
Brooklyn,31100,2833
Brooklyn,31300,4648
Brooklyn,31400,4544
Brooklyn,31500,5175
Brooklyn,31701,3433
Brooklyn,31702,3363
Brooklyn,31900,3508
Brooklyn,32100,5001
Brooklyn,32300,3554
Brooklyn,32500,6405
Brooklyn,32600,6948
Brooklyn,32700,2924
Brooklyn,32800,3138
Brooklyn,32900,5582
Brooklyn,33000,4587
Brooklyn,33100,4520
Brooklyn,33300,4085
Brooklyn,33500,3139
Brooklyn,33600,4759
Brooklyn,33700,4105
Brooklyn,33900,4376
Brooklyn,34000,2248
Brooklyn,34100,2607
Brooklyn,34200,6502
Brooklyn,34300,5281
Brooklyn,34500,2647
Brooklyn,34700,3228
Brooklyn,34800,2537
Brooklyn,34900,5403
Brooklyn,35000,3296
Brooklyn,35100,4597
Brooklyn,35200,1246
Brooklyn,35300,5161
Brooklyn,35400,6271
Brooklyn,35500,5253
Brooklyn,35601,2912
Brooklyn,35602,5271
Brooklyn,35700,2506
Brooklyn,35900,5685
Brooklyn,36001,3217
Brooklyn,36002,3930
Brooklyn,36100,2608
Brooklyn,36200,4204
Brooklyn,36300,4108
Brooklyn,36400,2405
Brooklyn,36501,2624
Brooklyn,36502,1255
Brooklyn,36600,4767
Brooklyn,36700,1305
Brooklyn,36900,4923
Brooklyn,37000,4085
Brooklyn,37100,4120
Brooklyn,37300,3784
Brooklyn,37401,4301
Brooklyn,37402,4573
Brooklyn,37500,2910
Brooklyn,37700,3660
Brooklyn,37900,3706
Brooklyn,38100,4763
Brooklyn,38200,5943
Brooklyn,38300,3931
Brooklyn,38500,3422
Brooklyn,38600,3477
Brooklyn,38700,4010
Brooklyn,38800,3841
Brooklyn,38900,2773
Brooklyn,39000,2282
Brooklyn,39100,2303
Brooklyn,39200,2756
Brooklyn,39300,3549
Brooklyn,39400,2441
Brooklyn,39500,3380
Brooklyn,39600,2126
Brooklyn,39700,3389
Brooklyn,39800,2644
Brooklyn,39900,3823
Brooklyn,40000,3069
Brooklyn,40100,3518
Brooklyn,40200,2740
Brooklyn,40300,3538
Brooklyn,40400,2551
Brooklyn,40500,1480
Brooklyn,40600,3184
Brooklyn,40700,14
Brooklyn,40800,3566
Brooklyn,40900,3752
Brooklyn,41000,1773
Brooklyn,41100,3302
Brooklyn,41200,2929
Brooklyn,41300,3822
Brooklyn,41401,1351
Brooklyn,41402,1612
Brooklyn,41500,4064
Brooklyn,41600,2324
Brooklyn,41700,3609
Brooklyn,41800,2359
Brooklyn,41900,3770
Brooklyn,42000,1896
Brooklyn,42100,3920
Brooklyn,42200,3568
Brooklyn,42300,4217
Brooklyn,42400,3666
Brooklyn,42500,3042
Brooklyn,42600,4135
Brooklyn,42700,5074
Brooklyn,42800,3857
Brooklyn,42900,5630
Brooklyn,43000,3333
Brooklyn,43100,5113
Brooklyn,43200,4250
Brooklyn,43300,4064
Brooklyn,43400,3433
Brooklyn,43500,4463
Brooklyn,43600,4160
Brooklyn,43700,5240
Brooklyn,43800,2481
Brooklyn,43900,3829
Brooklyn,44000,2880
Brooklyn,44100,5643
Brooklyn,44200,2658
Brooklyn,44300,5557
Brooklyn,44400,3336
Brooklyn,44500,4446
Brooklyn,44600,1909
Brooklyn,44700,2310
Brooklyn,44800,1915
Brooklyn,44900,2932
Brooklyn,45000,673
Brooklyn,45200,2701
Brooklyn,45300,2017
Brooklyn,45400,1852
Brooklyn,45600,2357
Brooklyn,45800,1490
Brooklyn,46000,3729
Brooklyn,46201,2632
Brooklyn,46202,1803
Brooklyn,46400,2838
Brooklyn,46800,2054
Brooklyn,47000,2886
Brooklyn,47200,3141
Brooklyn,47400,2969
Brooklyn,47600,3646
Brooklyn,47700,3318
Brooklyn,47800,4848
Brooklyn,48000,3769
Brooklyn,48100,2778
Brooklyn,48200,5331
Brooklyn,48400,5481
Brooklyn,48500,2510
Brooklyn,48600,3568
Brooklyn,48800,4395
Brooklyn,48900,4039
Brooklyn,49000,5899
Brooklyn,49100,6418
Brooklyn,49200,3495
Brooklyn,49300,7625
Brooklyn,49400,5308
Brooklyn,49500,2603
Brooklyn,49600,4513
Brooklyn,49700,2645
Brooklyn,49800,4232
Brooklyn,49900,1753
Brooklyn,50000,3474
Brooklyn,50100,2786
Brooklyn,50202,2201
Brooklyn,50300,2582
Brooklyn,50400,4527
Brooklyn,50500,4163
Brooklyn,50600,6016
Brooklyn,50700,2288
Brooklyn,50801,4080
Brooklyn,50803,2464
Brooklyn,50804,6250
Brooklyn,50900,3694
Brooklyn,51001,3926
Brooklyn,51002,4725
Brooklyn,51100,3933
Brooklyn,51200,6398
Brooklyn,51300,4332
Brooklyn,51400,7366
Brooklyn,51500,1372
Brooklyn,51601,5732
Brooklyn,51602,4028
Brooklyn,51700,1735
Brooklyn,51800,3415
Brooklyn,51900,3564
Brooklyn,52000,4228
Brooklyn,52300,5469
Brooklyn,52500,3499
Brooklyn,52600,4357
Brooklyn,52700,6629
Brooklyn,52800,1818
Brooklyn,52900,3979
Brooklyn,53000,3465
Brooklyn,53100,7027
Brooklyn,53200,2579
Brooklyn,53300,6566
Brooklyn,53400,4383
Brooklyn,53500,4348
Brooklyn,53700,3575
Brooklyn,53800,4473
Brooklyn,53900,2756
Brooklyn,54200,4450
Brooklyn,54300,327
Brooklyn,54400,3406
Brooklyn,54500,8008
Brooklyn,54600,4346
Brooklyn,54700,5245
Brooklyn,54800,1989
Brooklyn,54900,3122
Brooklyn,55000,3551
Brooklyn,55100,4597
Brooklyn,55200,3498
Brooklyn,55300,2596
Brooklyn,55400,4216
Brooklyn,55500,1959
Brooklyn,55600,3712
Brooklyn,55700,1655
Brooklyn,55800,2390
Brooklyn,56000,3493
Brooklyn,56100,3295
Brooklyn,56200,1654
Brooklyn,56300,4360
Brooklyn,56400,2451
Brooklyn,56500,3255
Brooklyn,56600,2419
Brooklyn,56800,1314
Brooklyn,56900,1630
Brooklyn,57000,3384
Brooklyn,57100,4400
Brooklyn,57200,5443
Brooklyn,57300,2608
Brooklyn,57400,2657
Brooklyn,57500,4249
Brooklyn,57600,2918
Brooklyn,57800,3176
Brooklyn,57900,1117
Brooklyn,58000,3365
Brooklyn,58200,2967
Brooklyn,58400,3620
Brooklyn,58600,2519
Brooklyn,58800,3245
Brooklyn,58900,1904
Brooklyn,59000,1899
Brooklyn,59100,3920
Brooklyn,59200,3870
Brooklyn,59300,2228
Brooklyn,59401,7628
Brooklyn,59402,4551
Brooklyn,59600,2306
Brooklyn,59800,3427
Brooklyn,60000,6067
Brooklyn,60600,2555
Brooklyn,60800,3574
Brooklyn,61002,4508
Brooklyn,61003,1984
Brooklyn,61004,6447
Brooklyn,61200,1076
Brooklyn,61600,1656
Brooklyn,62000,1850
Brooklyn,62200,3252
Brooklyn,62600,2788
Brooklyn,62800,5226
Brooklyn,63200,1447
Brooklyn,63600,1236
Brooklyn,63800,1524
Brooklyn,64000,1599
Brooklyn,64200,2518
Brooklyn,64400,2528
Brooklyn,64600,2189
Brooklyn,64800,1945
Brooklyn,65000,1389
Brooklyn,65200,1232
Brooklyn,65400,1607
Brooklyn,65600,1708
Brooklyn,65800,1762
Brooklyn,66000,1773
Brooklyn,66200,1411
Brooklyn,66600,0
Brooklyn,67000,2680
Brooklyn,67200,1422
Brooklyn,67400,1964
Brooklyn,67600,1657
Brooklyn,67800,2660
Brooklyn,68000,1809
Brooklyn,68200,2432
Brooklyn,68600,1533
Brooklyn,68800,1614
Brooklyn,69000,1791
Brooklyn,69200,2392
Brooklyn,69601,3780
Brooklyn,69602,5995
Brooklyn,69800,1277
Brooklyn,70000,1703
Brooklyn,70201,6573
Brooklyn,70202,37
Brooklyn,70203,0
Brooklyn,70600,2700
Brooklyn,72000,2167
Brooklyn,72200,2655
Brooklyn,72400,1755
Brooklyn,72600,2093
Brooklyn,72800,3193
Brooklyn,73000,1979
Brooklyn,73200,2096
Brooklyn,73400,1889
Brooklyn,73600,3368
Brooklyn,73800,3225
Brooklyn,74000,3531
Brooklyn,74200,3292
Brooklyn,74400,2492
Brooklyn,74600,2003
Brooklyn,74800,2012
Brooklyn,75000,3029
Brooklyn,75200,1130
Brooklyn,75400,1488
Brooklyn,75600,1993
Brooklyn,75800,1816
Brooklyn,76000,2776
Brooklyn,76200,4235
Brooklyn,76400,3487
Brooklyn,76600,2061
Brooklyn,76800,3407
Brooklyn,77000,2722
Brooklyn,77200,3394
Brooklyn,77400,2881
Brooklyn,77600,3806
Brooklyn,78000,2092
Brooklyn,78200,3864
Brooklyn,78400,2348
Brooklyn,78600,4256
Brooklyn,78800,3422
Brooklyn,79000,5094
Brooklyn,79200,4372
Brooklyn,79400,1864
Brooklyn,79601,4413
Brooklyn,79602,4814
Brooklyn,79801,3037
Brooklyn,79802,5451
Brooklyn,80000,3487
Brooklyn,80200,4304
Brooklyn,80400,3250
Brooklyn,80600,3386
Brooklyn,80800,1197
Brooklyn,81000,2300
Brooklyn,81400,2635
Brooklyn,81600,2791
Brooklyn,81800,4551
Brooklyn,82000,5281
Brooklyn,82200,7280
Brooklyn,82400,4730
Brooklyn,82600,5513
Brooklyn,82800,3814
Brooklyn,83000,5997
Brooklyn,83200,2289
Brooklyn,83400,1701
Brooklyn,83600,1929
Brooklyn,83800,2189
Brooklyn,84000,2412
Brooklyn,84600,1963
Brooklyn,84800,1750
Brooklyn,85000,1374
Brooklyn,85200,29
Brooklyn,85400,2052
Brooklyn,85600,3608
Brooklyn,85800,2434
Brooklyn,86000,3426
Brooklyn,86200,2996
Brooklyn,86400,2231
Brooklyn,86600,3149
Brooklyn,86800,3156
Brooklyn,87000,3204
Brooklyn,87200,2868
Brooklyn,87401,3142
Brooklyn,87600,1742
Brooklyn,87800,3006
Brooklyn,88000,2863
Brooklyn,88200,6740
Brooklyn,88400,5236
Brooklyn,88600,4427
Brooklyn,88800,3923
Brooklyn,89000,6319
Brooklyn,89200,3651
Brooklyn,89400,3430
Brooklyn,89600,3546
Brooklyn,89800,2089
Brooklyn,90000,5508
Brooklyn,90200,3451
Brooklyn,90600,4581
Brooklyn,90800,3990
Brooklyn,91000,5610
Brooklyn,91200,6814
Brooklyn,91600,4325
Brooklyn,91800,2804
Brooklyn,92000,3154
Brooklyn,92200,2691
Brooklyn,92400,2656
Brooklyn,92800,2656
Brooklyn,93000,2547
Brooklyn,93200,1142
Brooklyn,93400,2401
Brooklyn,93600,1628
Brooklyn,93800,2374
Brooklyn,94401,3202
Brooklyn,94402,2886
Brooklyn,94600,1830
Brooklyn,95000,2906
Brooklyn,95400,4607
Brooklyn,95600,4042
Brooklyn,95800,3456
Brooklyn,96000,0
Brooklyn,96200,1717
Brooklyn,96400,2361
Brooklyn,96600,2164
Brooklyn,96800,1471
Brooklyn,97000,2105
Brooklyn,97400,2724
Brooklyn,98200,4305
Brooklyn,98400,1978
Brooklyn,98600,2862
Brooklyn,98800,3054
Brooklyn,99000,1422
Brooklyn,99200,1833
Brooklyn,99400,1978
Brooklyn,99600,3631
Brooklyn,99800,3784
Brooklyn,100400,2567
Brooklyn,100600,2489
Brooklyn,100800,2124
Brooklyn,101000,2318
Brooklyn,101200,1932
Brooklyn,101400,2160
Brooklyn,101600,1464
Brooklyn,101800,1851
Brooklyn,102000,1922
Brooklyn,102200,2075
Brooklyn,102400,2123
Brooklyn,102600,2771
Brooklyn,102800,1579
Brooklyn,103400,3918
Brooklyn,105801,6928
Brooklyn,105804,6426
Brooklyn,107000,322
Brooklyn,107800,3849
Brooklyn,109800,1917
Brooklyn,110400,4358
Brooklyn,110600,4311
Brooklyn,111000,3216
Brooklyn,111600,3484
Brooklyn,111800,3053
Brooklyn,112000,3155
Brooklyn,112200,3371
Brooklyn,112400,3416
Brooklyn,112600,3783
Brooklyn,112800,3822
Brooklyn,113000,3891
Brooklyn,113200,1937
Brooklyn,113400,2838
Brooklyn,114201,1578
Brooklyn,114202,2766
Brooklyn,114400,2403
Brooklyn,114600,2998
Brooklyn,115000,2595
Brooklyn,115200,3094
Brooklyn,115600,4315
Brooklyn,115800,2983
Brooklyn,116000,2543
Brooklyn,116200,2157
Brooklyn,116400,2921
Brooklyn,116600,2907
Brooklyn,116800,2057
Brooklyn,117000,1880
Brooklyn,117201,2713
Brooklyn,117202,3907
Brooklyn,117400,4329
Brooklyn,117601,2750
Brooklyn,117602,3313
Brooklyn,117800,1717
Brooklyn,118000,6
Brooklyn,118201,3002
Brooklyn,118202,3083
Brooklyn,118400,5420
Brooklyn,118600,2969
Brooklyn,118800,4651
Brooklyn,119000,2127
Brooklyn,119200,3013
Brooklyn,119400,3914
Brooklyn,119600,5403
Brooklyn,119800,3426
Brooklyn,120000,2148
Brooklyn,120200,1900
Brooklyn,120800,8938
Brooklyn,121000,4035
Brooklyn,121400,4351
Brooklyn,122000,5495
Brooklyn,123700,6008
Brooklyn,150200,2540
Brooklyn,152200,3317
Brooklyn,990100,0
Manhattan,100,2
Manhattan,201,3058
Manhattan,202,7316
Manhattan,500,0
Manhattan,600,11367
Manhattan,700,8109
Manhattan,800,10290
Manhattan,900,731
Manhattan,1001,1434
Manhattan,1002,6547
Manhattan,1200,3397
Manhattan,1300,4479
Manhattan,1401,3005
Manhattan,1402,2782
Manhattan,1501,5518
Manhattan,1502,7476
Manhattan,1600,8478
Manhattan,1800,8660
Manhattan,2000,4917
Manhattan,2100,6040
Manhattan,2201,6398
Manhattan,2202,2189
Manhattan,2400,5434
Manhattan,2500,4869
Manhattan,2601,3772
Manhattan,2602,4227
Manhattan,2700,1264
Manhattan,2800,7114
Manhattan,2900,6398
Manhattan,3001,4492
Manhattan,3002,3106
Manhattan,3100,2550
Manhattan,3200,8234
Manhattan,3300,5156
Manhattan,3400,6612
Manhattan,3601,3393
Manhattan,3602,3151
Manhattan,3700,2447
Manhattan,3800,9237
Manhattan,3900,5860
Manhattan,4000,8651
Manhattan,4100,7817
Manhattan,4200,5145
Manhattan,4300,4270
Manhattan,4400,16538
Manhattan,4500,1136
Manhattan,4700,2524
Manhattan,4800,7229
Manhattan,4900,4942
Manhattan,5000,5055
Manhattan,5200,3408
Manhattan,5400,4536
Manhattan,5501,4204
Manhattan,5502,2257
Manhattan,5600,3322
Manhattan,5700,2781
Manhattan,5800,3512
Manhattan,5900,5401
Manhattan,6000,4511
Manhattan,6100,5224
Manhattan,6200,4437
Manhattan,6300,6380
Manhattan,6400,8090
Manhattan,6500,6202
Manhattan,6600,11740
Manhattan,6700,5461
Manhattan,6800,7614
Manhattan,6900,2759
Manhattan,7000,8871
Manhattan,7100,5429
Manhattan,7200,8664
Manhattan,7300,6215
Manhattan,7400,4319
Manhattan,7500,4159
Manhattan,7600,2277
Manhattan,7700,5966
Manhattan,7800,8391
Manhattan,7900,4442
Manhattan,8000,5377
Manhattan,8100,8047
Manhattan,8200,3262
Manhattan,8300,4092
Manhattan,8400,1595
Manhattan,8601,2618
Manhattan,8602,0
Manhattan,8603,4799
Manhattan,8700,6338
Manhattan,8800,7026
Manhattan,8900,5708
Manhattan,9000,7883
Manhattan,9100,6304
Manhattan,9200,1806
Manhattan,9300,8780
Manhattan,9400,73
Manhattan,9500,3040
Manhattan,9600,155
Manhattan,9700,5224
Manhattan,9800,7316
Manhattan,9900,1945
Manhattan,10000,1992
Manhattan,10100,1116
Manhattan,10200,230
Manhattan,10300,2058
Manhattan,10400,966
Manhattan,10601,7351
Manhattan,10602,4875
Manhattan,10800,9039
Manhattan,10900,183
Manhattan,11000,7169
Manhattan,11100,3512
Manhattan,11201,992
Manhattan,11202,441
Manhattan,11203,1401
Manhattan,11300,117
Manhattan,11401,1412
Manhattan,11402,2397
Manhattan,11500,2303
Manhattan,11600,3543
Manhattan,11700,3364
Manhattan,11800,8767
Manhattan,11900,1120
Manhattan,12000,3971
Manhattan,12100,8554
Manhattan,12200,3633
Manhattan,12400,10218
Manhattan,12500,2719
Manhattan,12600,12774
Manhattan,12700,6928
Manhattan,12800,6270
Manhattan,12900,6038
Manhattan,13000,4195
Manhattan,13100,2816
Manhattan,13200,10590
Manhattan,13300,6208
Manhattan,13400,11174
Manhattan,13500,6596
Manhattan,13600,15344
Manhattan,13700,6471
Manhattan,13800,12444
Manhattan,13900,9257
Manhattan,14000,7813
Manhattan,14200,4462
Manhattan,14300,25
Manhattan,14401,4864
Manhattan,14402,6743
Manhattan,14500,5542
Manhattan,14601,4274
Manhattan,14602,7904
Manhattan,14700,2755
Manhattan,14801,2863
Manhattan,14802,7066
Manhattan,14900,5842
Manhattan,15001,2294
Manhattan,15002,5437
Manhattan,15100,8306
Manhattan,15200,7275
Manhattan,15300,9320
Manhattan,15400,13749
Manhattan,15500,9350
Manhattan,15601,5345
Manhattan,15602,2298
Manhattan,15700,10751
Manhattan,15801,5650
Manhattan,15802,3346
Manhattan,15900,9623
Manhattan,16001,3744
Manhattan,16002,3131
Manhattan,16100,6437
Manhattan,16200,9308
Manhattan,16300,6624
Manhattan,16400,6127
Manhattan,16500,6402
Manhattan,16600,7317
Manhattan,16700,6564
Manhattan,16800,5675
Manhattan,16900,8108
Manhattan,17000,7855
Manhattan,17100,8989
Manhattan,17200,5504
Manhattan,17300,8939
Manhattan,17401,5248
Manhattan,17402,2093
Manhattan,17500,10820
Manhattan,17700,9151
Manhattan,17800,3912
Manhattan,17900,9293
Manhattan,18000,7476
Manhattan,18100,8866
Manhattan,18200,6768
Manhattan,18300,8667
Manhattan,18400,7835
Manhattan,18500,4190
Manhattan,18600,5701
Manhattan,18700,8974
Manhattan,18800,6008
Manhattan,18900,11547
Manhattan,19000,3083
Manhattan,19100,8807
Manhattan,19200,3584
Manhattan,19300,9009
Manhattan,19400,6558
Manhattan,19500,8197
Manhattan,19600,3931
Manhattan,19701,641
Manhattan,19702,2090
Manhattan,19800,1914
Manhattan,19900,10064
Manhattan,20000,2581
Manhattan,20101,1731
Manhattan,20102,3865
Manhattan,20300,3633
Manhattan,20500,5322
Manhattan,20600,2942
Manhattan,20701,3329
Manhattan,20800,4591
Manhattan,20901,3673
Manhattan,21000,6637
Manhattan,21100,10330
Manhattan,21200,4412
Manhattan,21303,5619
Manhattan,21400,3001
Manhattan,21500,3068
Manhattan,21600,7556
Manhattan,21703,6
Manhattan,21800,6617
Manhattan,21900,6023
Manhattan,22000,5370
Manhattan,22102,2175
Manhattan,22200,2644
Manhattan,22301,7917
Manhattan,22302,3385
Manhattan,22400,6427
Manhattan,22500,10149
Manhattan,22600,3778
Manhattan,22700,4864
Manhattan,22800,5248
Manhattan,22900,8300
Manhattan,23000,8106
Manhattan,23100,5865
Manhattan,23200,7980
Manhattan,23300,6527
Manhattan,23400,4465
Manhattan,23501,6004
Manhattan,23502,1819
Manhattan,23600,6404
Manhattan,23700,6811
Manhattan,23801,9723
Manhattan,23802,1938
Manhattan,23900,2371
Manhattan,24000,1648
Manhattan,24100,7642
Manhattan,24200,3396
Manhattan,24301,3946
Manhattan,24302,7370
Manhattan,24500,14934
Manhattan,24700,7074
Manhattan,24900,1101
Manhattan,25100,2526
Manhattan,25300,11236
Manhattan,25500,5771
Manhattan,25700,3876
Manhattan,25900,3496
Manhattan,26100,12087
Manhattan,26300,8729
Manhattan,26500,7021
Manhattan,26700,2173
Manhattan,26900,8428
Manhattan,27100,8196
Manhattan,27300,6370
Manhattan,27500,2846
Manhattan,27700,7086
Manhattan,27900,10292
Manhattan,28100,2867
Manhattan,28300,7627
Manhattan,28500,7216
Manhattan,28700,4035
Manhattan,29100,11288
Manhattan,29300,9033
Manhattan,29500,6941
